,accommodates,bathrooms,bedrooms,beds,price,shared,home,private,Queens,Brooklyn,StatenIsland,Manhattan,Bronx,testTrain,listId
45317,4,1,1,1,110.0,0,1,0,0,1,0,0,0,1,17077
45318,3,2,1,2,220.0,0,1,0,0,1,0,0,0,1,17136
45319,3,2,2,2,368.76259974093495,0,1,0,0,0,0,1,0,0,17774
45320,2,1,1,1,100.0,0,0,1,0,0,0,1,0,1,18027
45321,2,1,1,1,70.0,0,0,1,0,1,0,0,0,1,18339
45322,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,18688
45323,1,1,1,1,40.0,0,0,1,1,0,0,0,0,1,19006
45324,2,1,1,1,144.0,0,1,0,0,1,0,0,0,1,19225
45325,4,1,1,1,125.0,0,1,0,0,0,0,1,0,1,19675
45326,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,19968
45327,2,1,1,1,130.0,0,0,1,0,0,0,1,0,1,20248
45328,10,2,4,6,496.98193947129045,0,1,0,0,0,0,1,0,0,20537
45329,1,3,1,1,58.72869466400803,0,0,1,0,1,0,0,0,0,20572
45330,6,1,2,3,164.51704616383466,0,1,0,0,1,0,0,0,0,20669
45331,2,1,1,2,92.0,0,1,0,0,1,0,0,0,1,21002
45332,2,1,0,1,100.0,0,1,0,0,0,0,1,0,1,21125
45333,2,1,1,1,55.0,0,0,1,1,0,0,0,0,1,21142
45334,2,1,1,2,75.0,0,1,0,0,1,0,0,0,1,21685
45335,2,1,0,1,400.0,0,1,0,1,0,0,0,0,1,22080
45336,3,1,1,2,45.0,0,0,1,1,0,0,0,0,1,22412
45337,2,1,1,1,105.0,0,1,0,0,1,0,0,0,1,22816
45338,3,1,0,1,206.0,0,1,0,0,0,0,1,0,1,23300
45339,2,2,1,1,41.0,0,0,1,0,1,0,0,0,1,23430
45340,4,1,1,3,106.0,0,1,0,0,0,0,1,0,1,23441
45341,2,1,1,1,105.0,0,0,1,0,0,0,1,0,1,23481
45342,4,1,1,1,109.74170285209975,0,1,0,1,0,0,0,0,0,23501
45343,5,1,2,2,289.0,0,1,0,0,1,0,0,0,1,23522
45344,2,1,1,1,68.0,0,0,1,1,0,0,0,0,1,23665
45345,9,2,3,9,493.0,0,1,0,0,0,0,1,0,1,23673
45346,2,1,1,1,150.0,0,0,1,1,0,0,0,0,1,23736
45347,4,2,2,2,226.14108844170462,0,1,0,0,1,0,0,0,0,23826
45348,2,1,1,1,72.0,0,0,1,0,1,0,0,0,1,23833
45349,2,1,1,1,95.0,0,0,1,0,0,0,1,0,1,24072
45350,3,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,24119
45351,4,3,1,2,119.0,0,0,1,0,0,0,1,0,1,24382
45352,2,1,1,1,195.0,0,1,0,0,0,0,1,0,1,24488
45353,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,24512
45354,8,1,1,1,250.0,0,0,1,0,0,0,1,0,1,25348
45355,4,1,1,2,95.0,0,1,0,0,1,0,0,0,1,25944
45356,2,1,0,1,225.0,0,1,0,0,0,0,1,0,1,26001
45357,4,1,2,3,135.0,0,1,0,1,0,0,0,0,1,26030
45358,2,1,1,1,85.0,0,1,0,1,0,0,0,0,1,26584
45359,2,1,1,2,40.0,0,0,1,0,1,0,0,0,1,26805
45360,2,1,1,1,62.0,1,0,0,1,0,0,0,0,1,26974
45361,1,1,1,1,30.0,0,0,1,0,0,0,1,0,1,27116
45362,5,1,2,2,164.51704616383466,0,1,0,0,1,0,0,0,0,27118
45363,1,1,1,1,65.0,0,0,1,0,1,0,0,0,1,27188
45364,5,2,1,4,86.0,0,0,1,0,1,0,0,0,1,27270
45365,2,1,1,1,80.0,0,0,1,1,0,0,0,0,1,27288
45366,3,1,1,3,98.0,0,0,1,0,0,0,1,0,1,27405
45367,4,1,3,3,147.0,0,1,0,0,1,0,0,0,1,27547
45368,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,27876
45369,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,27952
45370,3,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,28148
45371,1,1,1,1,85.0,1,0,0,0,0,0,1,0,1,28373
45372,1,1,1,1,250.0,0,0,1,0,1,0,0,0,1,28587
45373,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,28621
45374,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,29378
45375,2,1,0,2,120.0,0,1,0,0,0,0,1,0,1,29403
45376,5,1,3,3,499.0,0,1,0,0,0,0,1,0,1,29466
45377,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,29477
45378,6,1,2,3,190.0,0,1,0,0,1,0,0,0,1,29583
45379,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,29592
45380,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,29632
45381,3,2,3,1,40.0,0,0,1,0,1,0,0,0,1,29840
45382,3,1,1,1,120.0,0,1,0,0,0,0,1,0,1,29871
45383,1,1,1,1,75.0,0,0,1,0,0,0,1,0,1,30839
45384,3,1,2,2,156.7676537532805,0,1,0,0,1,0,0,0,0,30883
45385,3,1,0,3,75.0,0,1,0,1,0,0,0,0,1,31371
45386,2,1,1,1,55.0,0,0,1,1,0,0,0,0,1,31666
45387,2,1,1,1,90.0,0,1,0,0,1,0,0,0,1,31809
45388,3,1,1,2,110.0,0,0,1,0,1,0,0,0,1,32069
45389,2,1,1,1,100.0,0,0,1,0,0,0,1,0,1,32173
45390,1,1,1,1,275.0,0,0,1,0,0,0,1,0,1,32250
45391,1,1,1,1,99.0,0,0,1,0,0,0,1,0,1,32626
45392,3,1,1,1,45.0,0,0,1,1,0,0,0,0,1,32816
45393,2,1,1,2,60.0,0,0,1,0,1,0,0,0,1,32908
45394,2,2,1,1,70.0,0,0,1,0,1,0,0,0,1,32913
45395,3,1,0,1,145.0,0,1,0,0,1,0,0,0,1,33099
45396,2,1,1,1,45.0,0,0,1,0,1,0,0,0,1,33365
45397,6,1,2,4,399.0,0,1,0,0,0,0,1,0,1,33441
45398,2,1,1,1,156.0,0,1,0,0,1,0,0,0,1,33447
45399,2,1,1,1,55.0,0,0,1,0,1,0,0,0,1,34002
45400,4,1,1,3,162.0,0,1,0,0,1,0,0,0,1,35265
45401,1,1,1,1,75.0,0,0,1,0,1,0,0,0,1,35276
45402,2,1,1,1,52.0,0,0,1,0,0,0,1,0,1,35324
45403,2,1,1,2,60.0,0,0,1,0,0,0,1,0,1,35550
45404,4,2,2,2,373.7921363888767,0,1,0,0,0,0,1,0,0,35630
45405,2,1,1,1,75.0,1,0,0,0,0,0,1,0,1,36323
45406,2,1,1,1,108.0,0,0,1,0,1,0,0,0,1,36402
45407,6,1,2,3,398.0,0,1,0,0,0,0,1,0,1,36549
45408,4,1,2,2,299.0,0,1,0,0,0,0,1,0,1,36791
45409,7,1,3,5,209.22667350202587,0,1,0,0,0,0,0,1,0,36800
45410,1,1,0,1,117.32730531873877,0,1,0,0,1,0,0,0,0,37144
45411,1,1,1,1,36.0,0,0,1,0,1,0,0,0,1,37152
45412,6,1,2,3,298.50140180459704,0,1,0,0,0,0,1,0,0,37469
45413,2,2,1,1,68.0,0,0,1,0,1,0,0,0,1,37541
45414,4,1,1,2,399.0,0,1,0,0,0,0,1,0,1,37805
45415,4,1,1,3,134.06414703682876,0,1,0,0,1,0,0,0,0,38558
45416,2,1,1,1,50.0,0,0,1,0,1,0,0,0,1,38624
45417,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,38904
45418,9,1,3,4,210.0,0,1,0,1,0,0,0,0,1,39464
45419,4,1,1,1,150.0,0,1,0,0,1,0,0,0,1,39538
45420,2,1,1,1,180.0,0,1,0,0,1,0,0,0,1,39692
45421,5,2,2,4,250.0,0,0,1,0,1,0,0,0,1,40001
45422,6,1,2,4,350.0,0,1,0,0,0,0,1,0,1,40419
45423,3,1,1,2,132.5912158248019,0,1,0,0,1,0,0,0,0,40533
45424,3,1,1,2,149.0,0,1,0,0,0,0,1,0,1,40721
45425,2,1,0,1,95.0,0,1,0,0,0,0,1,0,1,41259
45426,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,41517
45427,3,1,1,2,69.0,0,0,1,1,0,0,0,0,1,41748
45428,4,1,2,3,184.52470998811688,0,0,1,0,0,0,1,0,0,41971
45429,4,1,1,2,279.0,0,1,0,0,0,0,1,0,1,42051
45430,4,1,1,2,400.0,0,1,0,0,0,0,1,0,1,42143
45431,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,42476
45432,2,1,1,1,150.0,0,0,1,0,0,0,1,0,1,42897
45433,3,2,1,2,195.0,0,0,1,0,0,0,1,0,1,43767
45434,3,1,2,3,250.0,0,0,1,0,0,0,1,0,1,44821
45435,1,1,0,1,75.0,0,0,1,0,0,0,0,1,1,44851
45436,2,1,1,1,40.0,0,0,1,0,1,0,0,0,1,44855
45437,1,1,1,1,125.0,0,0,1,0,0,0,1,0,1,45131
45438,3,2,2,1,247.72594257094434,0,1,0,0,0,0,1,0,0,45201
45439,2,3,1,2,34.0,1,0,0,0,1,0,0,0,1,45301
45440,2,1,1,1,119.0,0,1,0,0,1,0,0,0,1,45337
45441,2,1,0,1,200.0,0,1,0,0,0,0,1,0,1,45552
45442,4,1,1,2,118.0,0,1,0,0,1,0,0,0,1,46227
45443,3,1,1,2,100.0,0,1,0,0,0,0,1,0,1,46292
45444,4,1,1,2,99.0,0,1,0,0,0,0,1,0,1,46487
45445,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,47084
45446,1,1,1,1,20.0,1,0,0,0,0,1,0,0,1,47173
45447,4,2,2,3,373.7921363888767,0,1,0,0,0,0,1,0,0,47245
45448,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,47254
45449,5,3,3,4,432.08420081298175,0,1,0,0,0,0,1,0,0,47258
45450,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,47283
45451,6,1,2,1,175.0,0,1,0,0,0,0,1,0,1,47366
45452,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,47531
45453,2,1,1,1,45.0,0,0,1,0,0,0,1,0,1,47619
45454,1,1,1,1,70.0,0,0,1,1,0,0,0,0,1,47739
45455,2,1,1,1,43.0,0,0,1,0,1,0,0,0,1,47804
45456,2,1,1,1,85.0,0,0,1,0,0,0,1,0,1,47810
45457,4,1,1,1,160.0,0,0,1,0,0,0,1,0,1,47829
45458,2,0,0,2,46.0,0,1,0,1,0,0,0,0,1,47999
45459,3,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,48161
45460,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,48396
45461,1,1,1,1,26.0,1,0,0,0,1,0,0,0,1,48492
45462,2,1,1,1,150.0,0,1,0,0,0,0,1,0,1,240
45463,2,1,1,1,117.0,0,0,1,0,0,0,1,0,1,263
45464,2,1,1,1,115.0,0,0,1,0,0,0,1,0,1,396
45465,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,1003
45466,2,1,1,1,130.0,0,1,0,0,1,0,0,0,1,1017
45467,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,1057
45468,2,1,1,1,59.0,0,0,1,0,1,0,0,0,1,1165
45469,2,1,1,1,145.0,0,1,0,0,0,0,1,0,1,1262
45470,4,1,2,2,500.0,0,1,0,0,1,0,0,0,1,1521
45471,3,1,1,2,99.42694564382396,0,0,1,0,0,0,1,0,0,1860
45472,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,1870
45473,2,1,0,1,215.0,0,1,0,0,0,0,1,0,1,2048
45474,5,2,2,3,299.0,0,1,0,0,0,0,1,0,1,2321
45475,4,1,1,2,125.0,0,1,0,0,1,0,0,0,1,2749
45476,2,1,1,1,56.0,0,0,1,0,0,0,1,0,1,3033
45477,4,1,2,2,93.0,0,1,0,0,1,0,0,0,1,3124
45478,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,3315
45479,4,1,2,3,199.0,0,1,0,0,0,0,1,0,1,3479
45480,4,1,0,2,190.4150811794127,0,1,0,0,0,0,1,0,0,3830
45481,2,1,1,2,55.0,0,0,1,0,1,0,0,0,1,3923
45482,7,2,2,4,374.84044366472733,0,1,0,0,0,0,1,0,0,3987
45483,6,1,2,3,164.51704616383466,0,1,0,0,1,0,0,0,0,4008
45484,4,1,1,1,100.0,0,1,0,0,1,0,0,0,1,4299
45485,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,4373
45486,4,1,1,1,175.0,0,1,0,0,0,0,1,0,1,4876
45487,4,1,2,3,285.0,0,1,0,0,1,0,0,0,1,4878
45488,3,1,1,1,65.0,0,1,0,0,1,0,0,0,1,5429
45489,2,1,1,1,225.0,0,1,0,1,0,0,0,0,1,5626
45490,3,1,1,2,175.2062645130777,0,1,0,0,0,0,1,0,0,5629
45491,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,5960
45492,2,1,1,2,99.42694564382396,0,0,1,0,0,0,1,0,0,6005
45493,2,1,1,1,200.0,0,1,0,1,0,0,0,0,1,6067
45494,2,1,1,1,125.0,0,1,0,0,1,0,0,0,1,6289
45495,2,1,1,1,158.0,0,1,0,0,1,0,0,0,1,6348
45496,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,6420
45497,4,1,1,1,191.0,0,1,0,0,0,0,1,0,1,6826
45498,2,1,1,2,175.2062645130777,0,1,0,0,0,0,1,0,0,7120
45499,3,1,1,1,66.63207304417206,0,0,1,0,0,0,0,1,0,7419
45500,3,1,1,2,175.2062645130777,0,1,0,0,0,0,1,0,0,7698
45501,3,1,0,1,123.45075322469133,0,1,0,0,1,0,0,0,0,8137
45502,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,8292
45503,3,1,1,1,145.0,0,1,0,0,0,0,1,0,1,8475
45504,2,1,1,1,50.0,0,0,1,0,1,0,0,0,1,8589
45505,1,1,1,1,80.0,0,0,1,0,0,0,1,0,1,8591
45506,3,1,1,1,170.0,0,1,0,0,0,0,1,0,1,8788
45507,2,1,0,1,150.0,0,1,0,0,0,0,1,0,1,8790
45508,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,8966
45509,1,2,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,9129
45510,2,1,1,1,50.0,0,0,1,0,1,0,0,0,1,9363
45511,2,1,1,1,75.0,0,0,1,0,1,0,0,0,1,9709
45512,4,1,2,3,159.07600972528698,0,1,0,1,0,0,0,0,0,9728
45513,4,1,2,2,116.0,0,1,0,0,1,0,0,0,1,9740
45514,2,1,1,1,90.0,0,0,1,1,0,0,0,0,1,9759
45515,2,1,1,1,75.0,0,0,1,0,1,0,0,0,1,9856
45516,2,2,1,1,50.0,0,0,1,0,1,0,0,0,1,10294
45517,2,1,1,1,140.0,0,1,0,0,1,0,0,0,1,10371
45518,2,1,1,1,200.0,0,1,0,0,0,0,1,0,1,10416
45519,1,1,1,1,39.0,0,0,1,1,0,0,0,0,1,10532
45520,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,10578
45521,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,10812
45522,1,1,1,1,90.0,0,0,1,0,0,0,1,0,1,11075
45523,2,1,1,1,50.0,0,0,1,0,1,0,0,0,1,11389
45524,4,1,2,2,161.79719040122228,0,1,0,0,1,0,0,0,0,11594
45525,3,2,2,1,221.11155179376286,0,1,0,0,1,0,0,0,0,11779
45526,2,1,1,1,49.0,0,0,1,0,0,1,0,0,1,11948
45527,1,1,1,1,45.0,0,0,1,0,0,0,1,0,1,12269
45528,2,1,1,1,135.0,0,0,1,0,0,0,1,0,1,12303
45529,2,1,1,2,99.42694564382396,0,0,1,0,0,0,1,0,0,12339
45530,2,2,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,12444
45531,5,1,2,2,222.0,0,1,0,0,0,0,1,0,1,12501
45532,2,1,1,1,75.0,0,0,1,0,0,0,0,1,1,12621
45533,4,1,1,2,125.0,0,1,0,0,1,0,0,0,1,12797
45534,3,1,1,1,150.0,0,1,0,0,0,0,1,0,1,13182
45535,2,2,1,1,60.0,0,0,1,0,1,0,0,0,1,13243
45536,8,1,2,4,150.0,0,1,0,0,1,0,0,0,1,13246
45537,2,1,1,1,175.0,0,1,0,0,0,0,1,0,1,13524
45538,6,3,3,4,450.0,0,1,0,0,1,0,0,0,1,13562
45539,4,1,0,1,150.0,0,1,0,0,1,0,0,0,1,13710
45540,2,1,1,1,180.0,0,1,0,0,1,0,0,0,1,13896
45541,6,1,3,3,285.0,0,1,0,0,1,0,0,0,1,14105
45542,5,3,3,4,260.0,0,1,0,0,1,0,0,0,1,14252
45543,2,1,1,1,89.0,0,0,1,0,1,0,0,0,1,14463
45544,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,14489
45545,4,1,2,1,100.0,0,0,1,0,0,0,1,0,1,14586
45546,6,1,2,2,164.51704616383466,0,1,0,0,1,0,0,0,0,14767
45547,4,1,1,4,45.0,1,0,0,0,1,0,0,0,1,14781
45548,6,1,2,4,195.0,0,1,0,0,0,0,1,0,1,15285
45549,2,1,1,1,110.0,0,0,1,0,1,0,0,0,1,15300
45550,2,1,2,2,200.0,0,1,0,0,1,0,0,0,1,15328
45551,3,1,1,1,125.0,0,1,0,0,0,0,1,0,1,15382
45552,4,1,1,1,134.06414703682876,0,1,0,0,1,0,0,0,0,15888
45553,2,1,1,1,40.0,1,0,0,0,1,0,0,0,1,15962
45554,2,1,0,1,106.5652628143028,0,1,0,1,0,0,0,0,0,16053
45555,2,1,1,1,139.0,0,0,1,0,0,0,1,0,1,16234
45556,4,1,1,1,109.0,0,1,0,0,1,0,0,0,1,16390
45557,2,1,1,1,98.0,0,1,0,0,1,0,0,0,1,16413
45558,3,1,1,2,50.0,0,0,1,0,1,0,0,0,1,16442
45559,2,1,1,1,70.0,0,1,0,0,0,0,1,0,1,16801
45560,3,2,1,2,100.0,0,1,0,1,0,0,0,0,1,17068
45561,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,18019
45562,2,1,1,1,56.0,0,0,1,0,0,0,1,0,1,18216
45563,2,1,1,2,61.0,0,0,1,0,1,0,0,0,1,18491
45564,1,1,1,1,80.0,0,0,1,0,1,0,0,0,1,18634
45565,1,1,1,1,200.0,0,0,1,0,0,0,1,0,1,18774
45566,1,1,1,2,61.455356004131175,0,0,1,1,0,0,0,0,0,18938
45567,2,1,1,1,55.0,0,0,1,0,1,0,0,0,1,19068
45568,2,1,1,1,63.428062877612234,1,0,0,1,0,0,0,0,0,19169
45569,2,1,1,1,60.0,0,0,1,1,0,0,0,0,1,19954
45570,2,1,1,1,160.0,0,1,0,0,1,0,0,0,1,20015
45571,1,2,1,1,50.0,0,0,1,0,1,0,0,0,1,20032
45572,2,1,1,1,65.0,0,0,1,0,1,0,0,0,1,20573
45573,1,1,1,1,60.0,0,0,1,0,1,0,0,0,1,20870
45574,1,1,1,1,45.0,0,0,1,0,1,0,0,0,1,21698
45575,3,1,1,2,74.0,0,0,1,0,0,0,1,0,1,21860
45576,2,1,1,1,260.0,0,0,1,0,0,0,1,0,1,22048
45577,4,1,2,2,261.0,0,0,1,0,0,0,1,0,1,22159
45578,3,2,2,2,375.0,0,1,0,0,0,0,1,0,1,22597
45579,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,22880
45580,3,1,0,1,95.0,0,1,0,0,1,0,0,0,1,23014
45581,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,23035
45582,1,1,1,1,61.455356004131175,0,0,1,0,0,0,0,1,0,23167
45583,3,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,23319
45584,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,23610
45585,4,1,0,2,109.0,0,1,0,0,1,0,0,0,1,23976
45586,4,1,1,1,155.0,0,1,0,0,0,0,1,0,1,24034
45587,4,1,2,2,185.0,0,1,0,0,1,0,0,0,1,24378
45588,2,1,1,1,200.0,0,0,1,0,0,0,1,0,1,24526
45589,4,1,1,2,151.63846747547612,0,0,1,0,0,0,1,0,0,24585
45590,2,1,1,1,150.0,0,1,0,0,0,0,1,0,1,24625
45591,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,24925
45592,6,1,2,2,164.51704616383466,0,1,0,0,1,0,0,0,0,25225
45593,1,1,1,1,65.0,0,0,1,0,1,0,0,0,1,25285
45594,2,1,1,2,180.0,0,1,0,0,0,0,1,0,1,25493
45595,9,1,1,6,160.0,0,1,0,0,0,0,1,0,1,25523
45596,4,1,2,2,161.79719040122228,0,1,0,0,1,0,0,0,0,25524
45597,2,1,1,1,80.0,0,0,1,0,0,0,1,0,1,25659
45598,4,1,2,4,350.0,0,1,0,0,1,0,0,0,1,25929
45599,2,1,1,1,50.0,0,0,1,1,0,0,0,0,1,26074
45600,1,1,1,2,59.0,1,0,0,0,0,0,1,0,1,26113
45601,1,1,1,1,48.0,0,0,1,0,1,0,0,0,1,26330
45602,3,0,2,2,191.0,0,1,0,1,0,0,0,0,1,26353
45603,2,1,0,1,215.0,0,1,0,0,0,0,1,0,1,26354
45604,6,2,3,3,417.38512672313584,0,1,0,0,0,0,1,0,0,27177
45605,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,27179
45606,2,1,1,1,77.0,0,0,1,0,1,0,0,0,1,27223
45607,3,1,0,1,180.0,0,1,0,0,0,0,1,0,1,27285
45608,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,27394
45609,1,1,1,1,103.0,0,0,1,0,0,0,1,0,1,27462
45610,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,27464
45611,4,1,1,1,103.0,0,0,1,0,0,0,1,0,1,27529
45612,4,1,2,4,161.79719040122228,0,1,0,0,1,0,0,0,0,28129
45613,6,1,1,3,83.70702820195413,0,0,1,0,1,0,0,0,0,28636
45614,3,1,1,1,247.0,0,1,0,0,1,0,0,0,1,28706
45615,2,1,1,1,85.0,0,0,1,0,0,0,1,0,1,28709
45616,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,29011
45617,2,1,0,1,95.0,0,1,0,0,0,0,1,0,1,29284
45618,1,1,1,1,40.0,1,0,0,0,0,0,1,0,1,29541
45619,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,29601
45620,4,1,0,2,250.0,0,1,0,0,0,0,1,0,1,29771
45621,3,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,29777
45622,3,1,1,2,200.0,0,1,0,0,0,0,1,0,1,30014
45623,2,1,1,1,40.0,0,0,1,1,0,0,0,0,1,30049
45624,2,1,1,1,88.0,0,0,1,1,0,0,0,0,1,30058
45625,2,1,1,1,88.0,0,0,1,0,0,0,1,0,1,30122
45626,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,30681
45627,2,1,1,1,105.0,0,0,1,0,1,0,0,0,1,31110
45628,4,1,2,3,120.0,0,1,0,0,1,0,0,0,1,31636
45629,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,31661
45630,3,1,1,2,60.0,0,1,0,1,0,0,0,0,1,32331
45631,1,1,1,1,119.0,0,0,1,0,0,0,1,0,1,32368
45632,1,2,1,1,45.0,0,0,1,0,1,0,0,0,1,32547
45633,4,1,0,1,289.0,0,1,0,0,0,0,1,0,1,32685
45634,2,1,1,3,140.0,0,1,0,0,0,0,1,0,1,32747
45635,2,1,1,1,70.0,0,0,1,0,0,0,1,0,1,32864
45636,1,2,1,1,35.0,0,0,1,0,1,0,0,0,1,32926
45637,6,2,2,3,374.84044366472733,0,1,0,0,0,0,1,0,0,33330
45638,8,2,4,8,320.50105442135896,0,1,0,0,1,0,0,0,0,33573
45639,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,33709
45640,2,1,1,1,29.0,0,0,1,0,1,0,0,0,1,33762
45641,2,1,0,1,130.0,0,1,0,0,0,0,1,0,1,33764
45642,2,1,1,1,51.0,0,0,1,0,0,0,1,0,1,33997
45643,3,1,1,2,189.0,0,1,0,0,0,0,1,0,1,34261
45644,8,1,3,4,213.8686105800721,0,1,0,0,1,0,0,0,0,34365
45645,3,1,2,2,100.0,0,1,0,1,0,0,0,0,1,34395
45646,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,34428
45647,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,34707
45648,4,1,0,2,120.0,0,1,0,0,0,0,1,0,1,34868
45649,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,34877
45650,2,1,1,1,89.0,0,1,0,0,1,0,0,0,1,35039
45651,4,1,0,2,200.0,0,1,0,0,0,0,1,0,1,35095
45652,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,35195
45653,4,1,2,2,150.0,0,1,0,0,0,0,1,0,1,35259
45654,3,1,1,2,149.0,0,1,0,0,0,0,1,0,1,35330
45655,1,1,1,1,40.0,0,0,1,0,0,0,1,0,1,35413
45656,3,1,0,2,100.0,0,1,0,0,1,0,0,0,1,36116
45657,10,2,3,5,443.0,0,1,0,0,0,0,1,0,1,36347
45658,6,2,3,4,275.88842241982263,0,1,0,0,1,0,0,0,0,36649
45659,2,1,1,1,66.63207304417206,0,0,1,0,0,0,0,1,0,36799
45660,1,1,1,1,82.0,0,1,0,0,0,0,1,0,1,37252
45661,5,1,2,3,164.51704616383466,0,1,0,0,1,0,0,0,0,37346
45662,1,1,1,1,40.0,0,0,1,1,0,0,0,0,1,37373
45663,1,1,1,1,61.455356004131175,0,0,1,1,0,0,0,0,0,37459
45664,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,37698
45665,4,1,1,2,105.0,0,1,0,1,0,0,0,0,1,37763
45666,4,1,1,3,109.74170285209975,0,1,0,1,0,0,0,0,0,37882
45667,4,1,1,2,400.0,0,1,0,0,0,0,1,0,1,37924
45668,1,1,1,1,60.0,0,0,1,0,1,0,0,0,1,37937
45669,3,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,37997
45670,1,1,1,1,130.0,0,0,1,0,1,0,0,0,1,38031
45671,2,1,1,1,54.0,0,0,1,0,1,0,0,0,1,38103
45672,2,1,0,1,147.0,0,1,0,0,0,0,1,0,1,38124
45673,2,1,1,1,80.0,0,0,1,0,1,0,0,0,1,38163
45674,2,1,1,1,69.0,0,0,1,0,0,0,1,0,1,38292
45675,4,1,1,2,100.0,0,1,0,0,1,0,0,0,1,38883
45676,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,38942
45677,2,2,1,2,64.0,0,0,1,0,0,0,1,0,1,38957
45678,3,2,1,1,65.0,0,0,1,0,1,0,0,0,1,39132
45679,4,1,2,2,165.0,0,1,0,0,0,0,1,0,1,39197
45680,4,1,0,3,130.0,0,1,0,0,1,0,0,0,1,39365
45681,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,39438
45682,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,39529
45683,10,1,3,4,228.66462771022876,0,1,0,0,1,0,0,0,0,39676
45684,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,39770
45685,4,1,1,2,70.0,0,1,0,0,0,0,0,1,1,39801
45686,2,1,1,1,35.0,0,0,1,0,1,0,0,0,1,40211
45687,1,1,1,1,200.0,0,1,0,0,0,0,1,0,1,40342
45688,6,1,2,3,380.0,0,1,0,0,1,0,0,0,1,40406
45689,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,40433
45690,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,40445
